section	family_id	status	sample	official_rc	selfhost_rc	family_key	official_first_error	selfhost_first_error	official_first_diff	selfhost_first_diff	cxx_anchor	root_hypothesis
MISS	MISS-003	DISPATCHED	src/tests/06_class_and_interface/01_class/01_class_definition/01_class_modifiers/a12/test_a12_02.cj	1	0	sema_class_need_abstract_modifier_or_func_need_impl	error: class 'B' missing abstract modifier, otherwise abstract function or property should be implemented	<no diagnostic>	error: class 'B' missing abstract modifier, otherwise abstract function or property should be implemented	<no diagnostic>	src/Sema/InheritanceChecker/StructInheritanceChecker.cpp:1017	selfhost likely misses or mis-guards C++ check `sema_class_need_abstract_modifier_or_func_need_impl` emitted from `src/Sema/InheritanceChecker/StructInheritanceChecker.cpp:1017`
MISS	MISS-003	DISPATCHED	src/tests/06_class_and_interface/01_class/01_class_definition/01_class_modifiers/a12/test_a12_03.cj	1	0	sema_class_need_abstract_modifier_or_func_need_impl	error: class 'C' missing abstract modifier, otherwise abstract function or property should be implemented	<no diagnostic>	error: class 'C' missing abstract modifier, otherwise abstract function or property should be implemented	<no diagnostic>	src/Sema/InheritanceChecker/StructInheritanceChecker.cpp:1017	selfhost likely misses or mis-guards C++ check `sema_class_need_abstract_modifier_or_func_need_impl` emitted from `src/Sema/InheritanceChecker/StructInheritanceChecker.cpp:1017`
MISS	MISS-003	DISPATCHED	src/tests/06_class_and_interface/01_class/01_class_definition/01_class_modifiers/a12/test_a12_04.cj	1	0	sema_class_need_abstract_modifier_or_func_need_impl	error: class 'B' missing abstract modifier, otherwise abstract function or property should be implemented	<no diagnostic>	error: class 'B' missing abstract modifier, otherwise abstract function or property should be implemented	<no diagnostic>	src/Sema/InheritanceChecker/StructInheritanceChecker.cpp:1017	selfhost likely misses or mis-guards C++ check `sema_class_need_abstract_modifier_or_func_need_impl` emitted from `src/Sema/InheritanceChecker/StructInheritanceChecker.cpp:1017`
MISS	MISS-003	DISPATCHED	src/tests/06_class_and_interface/01_class/01_class_definition/01_class_modifiers/a12/test_a12_05.cj	1	0	sema_class_need_abstract_modifier_or_func_need_impl	error: class 'B' missing abstract modifier, otherwise abstract function or property should be implemented	warning: unused function:'foo'	error: class 'B' missing abstract modifier, otherwise abstract function or property should be implemented	warning: unused function:'foo'	src/Sema/InheritanceChecker/StructInheritanceChecker.cpp:1017	selfhost likely misses or mis-guards C++ check `sema_class_need_abstract_modifier_or_func_need_impl` emitted from `src/Sema/InheritanceChecker/StructInheritanceChecker.cpp:1017`
MISS	MISS-020	READY	src/tests/06_class_and_interface/01_class/01_class_definition/01_class_modifiers/a12/test_a12_06.cj	1	0	sema_return_type_incompatible	error: return type of 'foo' is not identical or not a subtype of the overridden/redefined/implement function	warning: unused variable:'x'	error: return type of 'foo' is not identical or not a subtype of the overridden/redefined/implement function	warning: unused variable:'x'	src/Sema/InheritanceChecker/StructInheritanceChecker.cpp:1415	selfhost likely misses or mis-guards C++ check `sema_return_type_incompatible` emitted from `src/Sema/InheritanceChecker/StructInheritanceChecker.cpp:1415`
MISS	MISS-003	DISPATCHED	src/tests/06_class_and_interface/01_class/01_class_definition/01_class_modifiers/a12/test_a12_07.cj	1	0	sema_class_need_abstract_modifier_or_func_need_impl	error: class 'B' missing abstract modifier, otherwise abstract function or property should be implemented	warning: unused function:'bar'	error: class 'B' missing abstract modifier, otherwise abstract function or property should be implemented	warning: unused function:'bar'	src/Sema/InheritanceChecker/StructInheritanceChecker.cpp:1017	selfhost likely misses or mis-guards C++ check `sema_class_need_abstract_modifier_or_func_need_impl` emitted from `src/Sema/InheritanceChecker/StructInheritanceChecker.cpp:1017`
MISS	MISS-003	DISPATCHED	src/tests/06_class_and_interface/01_class/01_class_definition/01_class_modifiers/a12/test_a12_08.cj	1	0	sema_class_need_abstract_modifier_or_func_need_impl	error: class 'B' missing abstract modifier, otherwise abstract function or property should be implemented	<no diagnostic>	error: class 'B' missing abstract modifier, otherwise abstract function or property should be implemented	<no diagnostic>	src/Sema/InheritanceChecker/StructInheritanceChecker.cpp:1017	selfhost likely misses or mis-guards C++ check `sema_class_need_abstract_modifier_or_func_need_impl` emitted from `src/Sema/InheritanceChecker/StructInheritanceChecker.cpp:1017`
MISS	MISS-003	DISPATCHED	src/tests/06_class_and_interface/01_class/01_class_definition/01_class_modifiers/a12/test_a12_09.cj	1	0	sema_class_need_abstract_modifier_or_func_need_impl	error: class 'B' missing abstract modifier, otherwise abstract function or property should be implemented	<no diagnostic>	error: class 'B' missing abstract modifier, otherwise abstract function or property should be implemented	<no diagnostic>	src/Sema/InheritanceChecker/StructInheritanceChecker.cpp:1017	selfhost likely misses or mis-guards C++ check `sema_class_need_abstract_modifier_or_func_need_impl` emitted from `src/Sema/InheritanceChecker/StructInheritanceChecker.cpp:1017`
MISS	MISS-003	DISPATCHED	src/tests/06_class_and_interface/01_class/01_class_definition/01_class_modifiers/a12/test_a12_10.cj	1	0	sema_class_need_abstract_modifier_or_func_need_impl	error: class 'C' missing abstract modifier, otherwise abstract function or property should be implemented	<no diagnostic>	error: class 'C' missing abstract modifier, otherwise abstract function or property should be implemented	<no diagnostic>	src/Sema/InheritanceChecker/StructInheritanceChecker.cpp:1017	selfhost likely misses or mis-guards C++ check `sema_class_need_abstract_modifier_or_func_need_impl` emitted from `src/Sema/InheritanceChecker/StructInheritanceChecker.cpp:1017`
MISS	MISS-003	DISPATCHED	src/tests/06_class_and_interface/01_class/01_class_definition/01_class_modifiers/a12/test_a12_11.cj	1	0	sema_class_need_abstract_modifier_or_func_need_impl	error: class 'B' missing abstract modifier, otherwise abstract function or property should be implemented	<no diagnostic>	error: class 'B' missing abstract modifier, otherwise abstract function or property should be implemented	<no diagnostic>	src/Sema/InheritanceChecker/StructInheritanceChecker.cpp:1017	selfhost likely misses or mis-guards C++ check `sema_class_need_abstract_modifier_or_func_need_impl` emitted from `src/Sema/InheritanceChecker/StructInheritanceChecker.cpp:1017`
MISS	MISS-003	DISPATCHED	src/tests/06_class_and_interface/01_class/01_class_definition/01_class_modifiers/a12/test_a12_12.cj	1	0	sema_class_need_abstract_modifier_or_func_need_impl	error: class 'B' missing abstract modifier, otherwise abstract function or property should be implemented	<no diagnostic>	error: class 'B' missing abstract modifier, otherwise abstract function or property should be implemented	<no diagnostic>	src/Sema/InheritanceChecker/StructInheritanceChecker.cpp:1017	selfhost likely misses or mis-guards C++ check `sema_class_need_abstract_modifier_or_func_need_impl` emitted from `src/Sema/InheritanceChecker/StructInheritanceChecker.cpp:1017`
MISS	MISS-020	READY	src/tests/06_class_and_interface/01_class/01_class_definition/01_class_modifiers/a12/test_a12_13.cj	1	0	sema_return_type_incompatible	error: return type of 'foo' is not identical or not a subtype of the overridden/redefined/implement function	warning: unused variable:'x'	error: return type of 'foo' is not identical or not a subtype of the overridden/redefined/implement function	warning: unused variable:'x'	src/Sema/InheritanceChecker/StructInheritanceChecker.cpp:1415	selfhost likely misses or mis-guards C++ check `sema_return_type_incompatible` emitted from `src/Sema/InheritanceChecker/StructInheritanceChecker.cpp:1415`
MISS	MISS-003	DISPATCHED	src/tests/06_class_and_interface/01_class/01_class_definition/01_class_modifiers/a12/test_a12_15.cj	1	0	sema_class_need_abstract_modifier_or_func_need_impl	error: class 'B' missing abstract modifier, otherwise abstract function or property should be implemented	<no diagnostic>	error: class 'B' missing abstract modifier, otherwise abstract function or property should be implemented	<no diagnostic>	src/Sema/InheritanceChecker/StructInheritanceChecker.cpp:1017	selfhost likely misses or mis-guards C++ check `sema_class_need_abstract_modifier_or_func_need_impl` emitted from `src/Sema/InheritanceChecker/StructInheritanceChecker.cpp:1017`
MISS	MISS-003	DISPATCHED	src/tests/06_class_and_interface/01_class/01_class_definition/01_class_modifiers/a12/test_a12_16.cj	1	0	sema_class_need_abstract_modifier_or_func_need_impl	error: class 'B' missing abstract modifier, otherwise abstract function or property should be implemented	<no diagnostic>	error: class 'B' missing abstract modifier, otherwise abstract function or property should be implemented	<no diagnostic>	src/Sema/InheritanceChecker/StructInheritanceChecker.cpp:1017	selfhost likely misses or mis-guards C++ check `sema_class_need_abstract_modifier_or_func_need_impl` emitted from `src/Sema/InheritanceChecker/StructInheritanceChecker.cpp:1017`
MISS	MISS-003	DISPATCHED	src/tests/06_class_and_interface/01_class/01_class_definition/01_class_modifiers/a12/test_a12_17.cj	1	0	sema_class_need_abstract_modifier_or_func_need_impl	error: class 'C' missing abstract modifier, otherwise abstract function or property should be implemented	<no diagnostic>	error: class 'C' missing abstract modifier, otherwise abstract function or property should be implemented	<no diagnostic>	src/Sema/InheritanceChecker/StructInheritanceChecker.cpp:1017	selfhost likely misses or mis-guards C++ check `sema_class_need_abstract_modifier_or_func_need_impl` emitted from `src/Sema/InheritanceChecker/StructInheritanceChecker.cpp:1017`
MISS	MISS-003	DISPATCHED	src/tests/06_class_and_interface/01_class/01_class_definition/01_class_modifiers/a12/test_a12_18.cj	1	0	sema_class_need_abstract_modifier_or_func_need_impl	error: class 'B' missing abstract modifier, otherwise abstract function or property should be implemented	<no diagnostic>	error: class 'B' missing abstract modifier, otherwise abstract function or property should be implemented	<no diagnostic>	src/Sema/InheritanceChecker/StructInheritanceChecker.cpp:1017	selfhost likely misses or mis-guards C++ check `sema_class_need_abstract_modifier_or_func_need_impl` emitted from `src/Sema/InheritanceChecker/StructInheritanceChecker.cpp:1017`
MISS	MISS-003	DISPATCHED	src/tests/06_class_and_interface/01_class/01_class_definition/01_class_modifiers/a12/test_a12_19.cj	1	0	sema_class_need_abstract_modifier_or_func_need_impl	error: class 'B' missing abstract modifier, otherwise abstract function or property should be implemented	warning: unused function:'foo'	error: class 'B' missing abstract modifier, otherwise abstract function or property should be implemented	warning: unused function:'foo'	src/Sema/InheritanceChecker/StructInheritanceChecker.cpp:1017	selfhost likely misses or mis-guards C++ check `sema_class_need_abstract_modifier_or_func_need_impl` emitted from `src/Sema/InheritanceChecker/StructInheritanceChecker.cpp:1017`
MISS	MISS-020	READY	src/tests/06_class_and_interface/01_class/01_class_definition/01_class_modifiers/a12/test_a12_20.cj	1	0	sema_return_type_incompatible	error: return type of 'foo' is not identical or not a subtype of the overridden/redefined/implement function	warning: unused variable:'x'	error: return type of 'foo' is not identical or not a subtype of the overridden/redefined/implement function	warning: unused variable:'x'	src/Sema/InheritanceChecker/StructInheritanceChecker.cpp:1415	selfhost likely misses or mis-guards C++ check `sema_return_type_incompatible` emitted from `src/Sema/InheritanceChecker/StructInheritanceChecker.cpp:1415`
MISS	MISS-003	DISPATCHED	src/tests/06_class_and_interface/01_class/01_class_definition/01_class_modifiers/a12/test_a12_21.cj	1	0	sema_class_need_abstract_modifier_or_func_need_impl	error: class 'B' missing abstract modifier, otherwise abstract function or property should be implemented	warning: unused function:'bar'	error: class 'B' missing abstract modifier, otherwise abstract function or property should be implemented	warning: unused function:'bar'	src/Sema/InheritanceChecker/StructInheritanceChecker.cpp:1017	selfhost likely misses or mis-guards C++ check `sema_class_need_abstract_modifier_or_func_need_impl` emitted from `src/Sema/InheritanceChecker/StructInheritanceChecker.cpp:1017`
MISS	MISS-003	DISPATCHED	src/tests/06_class_and_interface/01_class/01_class_definition/01_class_modifiers/a12/test_a12_22.cj	1	0	sema_class_need_abstract_modifier_or_func_need_impl	error: class 'B' missing abstract modifier, otherwise abstract function or property should be implemented	<no diagnostic>	error: class 'B' missing abstract modifier, otherwise abstract function or property should be implemented	<no diagnostic>	src/Sema/InheritanceChecker/StructInheritanceChecker.cpp:1017	selfhost likely misses or mis-guards C++ check `sema_class_need_abstract_modifier_or_func_need_impl` emitted from `src/Sema/InheritanceChecker/StructInheritanceChecker.cpp:1017`
MISS	MISS-017	READY	src/tests/06_class_and_interface/01_class/01_class_definition/01_class_modifiers/a13/not_p/test_a13_02.cj	1	0	sema_cannot_inherit_sealed	error: cannot inherit imported 'sealed' class 'C'	<no diagnostic>	error: cannot inherit imported 'sealed' class 'C'	<no diagnostic>	src/Sema/Diags.cpp:488	selfhost likely misses or mis-guards C++ check `sema_cannot_inherit_sealed` emitted from `src/Sema/Diags.cpp:488`
MISS	MISS-017	READY	src/tests/06_class_and_interface/01_class/01_class_definition/01_class_modifiers/a13/not_p/test_a13_03.cj	1	0	sema_cannot_inherit_sealed	error: cannot inherit imported 'sealed' class 'A'	<no diagnostic>	error: cannot inherit imported 'sealed' class 'A'	<no diagnostic>	src/Sema/Diags.cpp:488	selfhost likely misses or mis-guards C++ check `sema_cannot_inherit_sealed` emitted from `src/Sema/Diags.cpp:488`
