package	function	cluster	impact	raw_first_edit	raw_first_ref_ir	raw_first_self_ir	semantic_first_edit	semantic_first_ref_ir	semantic_first_self_ir
option	"_CN11cjcj:option13MockModeIndexHNNY_8MockModeE"	CG-METADATA-NUMBERING	cosmetic	replace	define i64 @"_CN11cjcj:option13MockModeIndexHNNY_8MockModeE"(i32 %v1) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !85 {	define i64 @"_CN11cjcj:option13MockModeIndexHNNY_8MockModeE"(i32 %v1) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !87 {	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
option	"_CN11cjcj:option13NormalizePathHRNat6StringE"	CG-METADATA-NUMBERING	cosmetic	replace	define void @"_CN11cjcj:option13NormalizePathHRNat6StringE"(%v1* noalias sret(%v1) %v2, %v1* noalias nocapture readonly %v3) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !75 {	define void @"_CN11cjcj:option13NormalizePathHRNat6StringE"(%v1* noalias sret(%v1) %v2, %v1* noalias nocapture readonly %v3) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !425 {	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
option	"_CN11cjcj:option14IsAbsolutePathHRNat6StringE"	CG-METADATA-NUMBERING	cosmetic	replace	define i1 @"_CN11cjcj:option14IsAbsolutePathHRNat6StringE"(%v1* noalias nocapture readonly %v2) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !50 {	define i1 @"_CN11cjcj:option14IsAbsolutePathHRNat6StringE"(%v1* noalias nocapture readonly %v2) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !84 {	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
option	"_CN11cjcj:option14ParsePreActionHCNY_13GlobalOptionsECNY_17OptionArgInstanceE"	CG-METADATA-NUMBERING	cosmetic	replace	define i8 addrspace(1)* @"_CN11cjcj:option14ParsePreActionHCNY_13GlobalOptionsECNY_17OptionArgInstanceE"(i8 addrspace(1)* %v1, i8 addrspace(1)* %v2) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !58 {	define i8 addrspace(1)* @"_CN11cjcj:option14ParsePreActionHCNY_13GlobalOptionsECNY_17OptionArgInstanceE"(i8 addrspace(1)* %v1, i8 addrspace(1)* %v2) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !47 {	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
option	"_CN11cjcj:option14TryParseUInt64HRNat6StringE"	CG-METADATA-NUMBERING	cosmetic	replace	define i8 addrspace(1)* @"_CN11cjcj:option14TryParseUInt64HRNat6StringE"(%v1* noalias nocapture readonly %v2) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !81 {	define i8 addrspace(1)* @"_CN11cjcj:option14TryParseUInt64HRNat6StringE"(%v1* noalias nocapture readonly %v2) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !90 {	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
option	"_CN11cjcj:option15BackendToStringHNNY_11BackendTypeE"	CG-METADATA-NUMBERING	cosmetic	replace	define void @"_CN11cjcj:option15BackendToStringHNNY_11BackendTypeE"(%v1* noalias sret(%v1) %v2, i32 %v3) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !57 {	define void @"_CN11cjcj:option15BackendToStringHNNY_11BackendTypeE"(%v1* noalias sret(%v1) %v2, i32 %v3) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !56 {	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
option	"_CN11cjcj:option15DiagFormatIndexHNNY_10DiagFormatE"	CG-METADATA-NUMBERING	cosmetic	replace	define i64 @"_CN11cjcj:option15DiagFormatIndexHNNY_10DiagFormatE"(i32 %v1) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !331 {	define i64 @"_CN11cjcj:option15DiagFormatIndexHNNY_10DiagFormatE"(i32 %v1) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !53 {	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
option	"_CN11cjcj:option15GetRelativePathHRNat6StringEY2_"	CG-METADATA-NUMBERING	cosmetic	replace	define i8 addrspace(1)* @"_CN11cjcj:option15GetRelativePathHRNat6StringEY2_"(%v1* noalias nocapture readonly %v2, %v1* noalias nocapture readonly %v3) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !68 {	define i8 addrspace(1)* @"_CN11cjcj:option15GetRelativePathHRNat6StringEY2_"(%v1* noalias nocapture readonly %v2, %v1* noalias nocapture readonly %v3) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !63 {	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
option	"_CN11cjcj:option15HasCJDExtensionHRNat6StringE"	CG-METADATA-NUMBERING	cosmetic	replace	define i1 @"_CN11cjcj:option15HasCJDExtensionHRNat6StringE"(%v1* noalias nocapture readonly %v2) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !334 {	define i1 @"_CN11cjcj:option15HasCJDExtensionHRNat6StringE"(%v1* noalias nocapture readonly %v2) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !68 {	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
option	"_CN11cjcj:option15IsUnsafeBackendHNNY_11BackendTypeE"	CG-METADATA-NUMBERING	cosmetic	replace	define i1 @"_CN11cjcj:option15IsUnsafeBackendHNNY_11BackendTypeE"(i32 %v1) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !61 {	define i1 @"_CN11cjcj:option15IsUnsafeBackendHNNY_11BackendTypeE"(i32 %v1) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !334 {	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
option	"_CN11cjcj:option15OccurrenceIndexHNNY_10OccurrenceE"	CG-METADATA-NUMBERING	cosmetic	replace	define i64 @"_CN11cjcj:option15OccurrenceIndexHNNY_10OccurrenceE"(i32 %v1) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !51 {	define i64 @"_CN11cjcj:option15OccurrenceIndexHNNY_10OccurrenceE"(i32 %v1) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !60 {	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
option	"_CN11cjcj:option15OutputModeIndexHNNY_10OutputModeE"	CG-METADATA-NUMBERING	cosmetic	replace	define i64 @"_CN11cjcj:option15OutputModeIndexHNNY_10OutputModeE"(i32 %v1) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !62 {	define i64 @"_CN11cjcj:option15OutputModeIndexHNNY_10OutputModeE"(i32 %v1) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !44 {	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
option	"_CN11cjcj:option16BackendTypeIndexHNNY_11BackendTypeE"	CG-METADATA-NUMBERING	cosmetic	replace	define i64 @"_CN11cjcj:option16BackendTypeIndexHNNY_11BackendTypeE"(i32 %v1) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !89 {	define i64 @"_CN11cjcj:option16BackendTypeIndexHNNY_11BackendTypeE"(i32 %v1) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !93 {	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
option	"_CN11cjcj:option16GetFileExtensionHRNat6StringE"	CG-METADATA-NUMBERING	cosmetic	replace	define void @"_CN11cjcj:option16GetFileExtensionHRNat6StringE"(%v1* noalias sret(%v1) %v2, %v1* noalias nocapture readonly %v3) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !59 {	define void @"_CN11cjcj:option16GetFileExtensionHRNat6StringE"(%v1* noalias sret(%v1) %v2, %v1* noalias nocapture readonly %v3) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !78 {	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
option	"_CN11cjcj:option16NormalizeRawPathHRNat6StringE"	CG-METADATA-NUMBERING	cosmetic	replace	define void @"_CN11cjcj:option16NormalizeRawPathHRNat6StringE"(%v1* noalias sret(%v1) %v2, %v1* noalias nocapture readonly %v3) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !335 {	define void @"_CN11cjcj:option16NormalizeRawPathHRNat6StringE"(%v1* noalias sret(%v1) %v2, %v1* noalias nocapture readonly %v3) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !54 {	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
option	"_CN11cjcj:option16StableHashStringHRNat6StringE"	CG-METADATA-NUMBERING	cosmetic	replace	define void @"_CN11cjcj:option16StableHashStringHRNat6StringE"(%v1* noalias sret(%v1) %v2, %v1* noalias nocapture readonly %v3) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !54 {	define void @"_CN11cjcj:option16StableHashStringHRNat6StringE"(%v1* noalias sret(%v1) %v2, %v1* noalias nocapture readonly %v3) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !87 {	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
option	"_CN11cjcj:option17CreateOptionTableHb"	CG-METADATA-NUMBERING	cosmetic	replace	define i8 addrspace(1)* @"_CN11cjcj:option17CreateOptionTableHb"(i1 %v1) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !68 {	define i8 addrspace(1)* @"_CN11cjcj:option17CreateOptionTableHb"(i1 %v1) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !76 {	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
option	"_CN11cjcj:option17ParseTargetTripleHCNY_13GlobalOptionsERNat6StringE"	CG-BLOCK-LAYOUT	functional	replace	define i1 @"_CN11cjcj:option17ParseTargetTripleHCNY_13GlobalOptionsERNat6StringE"(i8 addrspace(1)* %v1, %v2* noalias nocapture readonly %v3) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !336 {	define i1 @"_CN11cjcj:option17ParseTargetTripleHCNY_13GlobalOptionsERNat6StringE"(i8 addrspace(1)* %v1, %v2* noalias nocapture readonly %v3) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !337 {	replace	L27: ; preds = %v201, %v202, %v203, %v204, %v205, %v206, %v207, %v208, %v209	L27: ; preds = %v201, %v202, %v203, %v204, %v205, %v206
option	"_CN11cjcj:option18CompileTargetIndexHNNY_13CompileTargetE"	CG-METADATA-NUMBERING	cosmetic	replace	define i64 @"_CN11cjcj:option18CompileTargetIndexHNNY_13CompileTargetE"(i32 %v1) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !64 {	define i64 @"_CN11cjcj:option18CompileTargetIndexHNNY_13CompileTargetE"(i32 %v1) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !50 {	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
option	"_CN11cjcj:option18SanitizerTypeIndexHNNY_13SanitizerTypeE"	CG-METADATA-NUMBERING	cosmetic	replace	define i64 @"_CN11cjcj:option18SanitizerTypeIndexHNNY_13SanitizerTypeE"(i32 %v1) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !57 {	define i64 @"_CN11cjcj:option18SanitizerTypeIndexHNNY_13SanitizerTypeE"(i32 %v1) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !90 {	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
option	"_CN11cjcj:option20AccessFileWithResultHRNat6StringENN10cjcj:utils8FileModeE"	CG-METADATA-NUMBERING	cosmetic	replace	define i32 @"_CN11cjcj:option20AccessFileWithResultHRNat6StringENN10cjcj:utils8FileModeE"(%v1* noalias nocapture readonly %v2, i32 %v3) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !65 {	define i32 @"_CN11cjcj:option20AccessFileWithResultHRNat6StringENN10cjcj:utils8FileModeE"(%v1* noalias nocapture readonly %v2, i32 %v3) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !79 {	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
option	"_CN11cjcj:option20ArgInstanceTypeIndexHNNY_15ArgInstanceTypeE"	CG-METADATA-NUMBERING	cosmetic	replace	define i64 @"_CN11cjcj:option20ArgInstanceTypeIndexHNNY_15ArgInstanceTypeE"(i32 %v1) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !84 {	define i64 @"_CN11cjcj:option20ArgInstanceTypeIndexHNNY_15ArgInstanceTypeE"(i32 %v1) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !51 {	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
option	"_CN11cjcj:option20EnvironmentTypeIndexHNNY_15EnvironmentTypeE"	CG-METADATA-NUMBERING	cosmetic	replace	define i64 @"_CN11cjcj:option20EnvironmentTypeIndexHNNY_15EnvironmentTypeE"(i32 %v1) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !54 {	define i64 @"_CN11cjcj:option20EnvironmentTypeIndexHNNY_15EnvironmentTypeE"(i32 %v1) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !56 {	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
option	"_CN11cjcj:option21OptimizationFlagIndexHNNY_16OptimizationFlagE"	CG-METADATA-NUMBERING	cosmetic	replace	define i64 @"_CN11cjcj:option21OptimizationFlagIndexHNNY_16OptimizationFlagE"(i32 %v1) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !56 {	define i64 @"_CN11cjcj:option21OptimizationFlagIndexHNNY_16OptimizationFlagE"(i32 %v1) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !55 {	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
option	"_CN11cjcj:option21PrintBCHIROptionIndexHNNY_16PrintBCHIROptionE"	CG-METADATA-NUMBERING	cosmetic	replace	define i64 @"_CN11cjcj:option21PrintBCHIROptionIndexHNNY_16PrintBCHIROptionE"(i32 %v1) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !67 {	define i64 @"_CN11cjcj:option21PrintBCHIROptionIndexHNNY_16PrintBCHIROptionE"(i32 %v1) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !69 {	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
option	"_CN11cjcj:option21SplitEnvironmentPathsHRNat6StringE"	CG-METADATA-NUMBERING	cosmetic	replace	define void @"_CN11cjcj:option21SplitEnvironmentPathsHRNat6StringE"(%v1* noalias sret(%v1) %v2, %v3* noalias nocapture readonly %v4) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !57 {	define void @"_CN11cjcj:option21SplitEnvironmentPathsHRNat6StringE"(%v1* noalias sret(%v1) %v2, %v3* noalias nocapture readonly %v4) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !341 {	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
option	"_CN11cjcj:option21StackTraceFormatIndexHNNY_16StackTraceFormatE"	CG-METADATA-NUMBERING	cosmetic	replace	define i64 @"_CN11cjcj:option21StackTraceFormatIndexHNNY_16StackTraceFormatE"(i32 %v1) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !79 {	define i64 @"_CN11cjcj:option21StackTraceFormatIndexHNNY_16StackTraceFormatE"(i32 %v1) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !48 {	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
option	"_CN11cjcj:option22BoolToSerializedStringHb"	CG-METADATA-NUMBERING	cosmetic	replace	define void @"_CN11cjcj:option22BoolToSerializedStringHb"(%v1* noalias sret(%v1) %v2, i1 %v3) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !60 {	define void @"_CN11cjcj:option22BoolToSerializedStringHb"(%v1* noalias sret(%v1) %v2, i1 %v3) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !55 {	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
option	"_CN11cjcj:option22GetHardwareConcurrencyHv"	CG-MISSING-CALL	functional	replace	define i64 @"_CN11cjcj:option22GetHardwareConcurrencyHv"() gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !58 {	define i64 @"_CN11cjcj:option22GetHardwareConcurrencyHv"() gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !59 {	replace	  %v13 = zext i32 %v4 to i64	  br label %v13
option	"_CN11cjcj:option22IsPathAboveLengthLimitHRNat6StringE"	CG-METADATA-NUMBERING	cosmetic	replace	define i1 @"_CN11cjcj:option22IsPathAboveLengthLimitHRNat6StringE"(%v1* noalias nocapture readonly %v2) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !59 {	define i1 @"_CN11cjcj:option22IsPathAboveLengthLimitHRNat6StringE"(%v1* noalias nocapture readonly %v2) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !96 {	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
option	"_CN11cjcj:option22ReadTextFileWithReasonHRNat6StringE"	CG-METADATA-NUMBERING	cosmetic	replace	define i8 addrspace(1)* @"_CN11cjcj:option22ReadTextFileWithReasonHRNat6StringE"(%v1* noalias nocapture readonly %v2) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !60 {	define i8 addrspace(1)* @"_CN11cjcj:option22ReadTextFileWithReasonHRNat6StringE"(%v1* noalias nocapture readonly %v2) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !97 {	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
option	"_CN11cjcj:option24SanitizerCoverageOptions18ToSerializedStringHv"	CG-METADATA-NUMBERING	cosmetic	replace	  %v53 = load i32, i32 addrspace(1)* %v52, align 4, !untrusted_ref !6	  %v53 = load i32, i32 addrspace(1)* %v52, align 4, !untrusted_ref !8	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
option	"_CN11cjcj:option25GetSharedLibraryExtensionHNNY_6OSTypeE"	CG-METADATA-NUMBERING	cosmetic	replace	define void @"_CN11cjcj:option25GetSharedLibraryExtensionHNNY_6OSTypeE"(%v1* noalias sret(%v1) %v2, i32 %v3) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !82 {	define void @"_CN11cjcj:option25GetSharedLibraryExtensionHNNY_6OSTypeE"(%v1* noalias sret(%v1) %v2, i32 %v3) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !78 {	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
option	"_CN11cjcj:option26GetDefaultOutputNameLengthHv"	CG-METADATA-NUMBERING	cosmetic	replace	define i64 @"_CN11cjcj:option26GetDefaultOutputNameLengthHv"() gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !64 {	define i64 @"_CN11cjcj:option26GetDefaultOutputNameLengthHv"() gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !59 {	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
option	"_CN11cjcj:option26SanitizerCoverageTypeIndexHNNY_21SanitizerCoverageTypeE"	CG-METADATA-NUMBERING	cosmetic	replace	define i64 @"_CN11cjcj:option26SanitizerCoverageTypeIndexHNNY_21SanitizerCoverageTypeE"(i32 %v1) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !53 {	define i64 @"_CN11cjcj:option26SanitizerCoverageTypeIndexHNNY_21SanitizerCoverageTypeE"(i32 %v1) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !67 {	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
