block	gap_kind	named_symbol	source_anchor	severity	status	judge_evidence
b1	MISSING	AddObjectSuperClass	/root/cj_build/cangjie_compiler/src/Sema/TypeCheckerImpl.h:463	BOOTSTRAP	REMAINING	MISSING exact identifier `AddObjectSuperClass`: absent in current packages/
b1	MISSING	AddDefaultSuperCall	/root/cj_build/cangjie_compiler/src/Sema/TypeCheckerImpl.h:472	BOOTSTRAP	FIXED	MISSING at audit base; now packages/sema/src/TypeCheckExpr/TypeChecker.cj:812 `AddDefaultSuperCall(funcBody)` (+1 matches); added by 4ad5254d `sema: insert implicit super constructor calls` (packages/sema/src/TypeCheckExpr/TypeChecker.cj)
b1	MISSING	PreCheckFuncRedefinition	/root/cj_build/cangjie_compiler/src/Sema/TypeCheckerImpl.h:486	BOOTSTRAP	FIXED	MISSING at audit base; now packages/sema/src/PreCheck.cj:970 `public func PreCheckFuncRedefinition(pkg: Package, syms: ArrayList<Symbol>, diag: BasicDiagnosticEngine,` (+1 matches); added by ee95697d `feat: port C2e[A] function overload-conflict detection (PreCheckFuncRedefinition)` (packages/sema/src/TypeCheckExpr/TypeChecker.cj)
b1	MISSING	PreCheckMacroRedefinition	/root/cj_build/cangjie_compiler/src/Sema/TypeCheckerImpl.h:490	BOOTSTRAP	REMAINING	MISSING exact identifier `PreCheckMacroRedefinition`: absent in current packages/
b1	MISSING	PreCheckFuncRedefinitionForEnum	/root/cj_build/cangjie_compiler/src/Sema/TypeCheckerImpl.h:491	BOOTSTRAP	REMAINING	MISSING exact identifier `PreCheckFuncRedefinitionForEnum`: absent in current packages/
b1	MISSING	PreCheckFuncRedefinitionForFFI	/root/cj_build/cangjie_compiler/src/Sema/TypeCheckerImpl.h:497	BOOTSTRAP	REMAINING	MISSING exact identifier `PreCheckFuncRedefinitionForFFI`: absent in current packages/
b1	MISSING	PreCheckFuncStaticConflict	/root/cj_build/cangjie_compiler/src/Sema/TypeCheckerImpl.h:501	BOOTSTRAP	REMAINING	MISSING exact identifier `PreCheckFuncStaticConflict`: absent in current packages/
b1	MISSING	PreCheckFuncRedefinitionWithSameSignature	/root/cj_build/cangjie_compiler/src/Sema/TypeCheckerImpl.h:505	BOOTSTRAP	REMAINING	MISSING exact identifier `PreCheckFuncRedefinitionWithSameSignature`: absent in current packages/
b1	MISSING	PreCheckExtend	/root/cj_build/cangjie_compiler/src/Sema/TypeCheckerImpl.h:507	BOOTSTRAP	REMAINING	MISSING exact identifier `PreCheckExtend`: absent in current packages/
b1	MISSING	PreCheckAllExtendInterface	/root/cj_build/cangjie_compiler/src/Sema/TypeCheckerImpl.h:508	BOOTSTRAP	REMAINING	MISSING exact identifier `PreCheckAllExtendInterface`: absent in current packages/
b1	MISSING	BuildImportedExtendMap	/root/cj_build/cangjie_compiler/src/Sema/TypeCheckerImpl.h:513	BOOTSTRAP	FIXED	MISSING at audit base; now packages/sema/src/TypeCheckExpr/TypeChecker.cj:553 `BuildImportedExtendMap()` (+1 matches); added by 4d1ebdc0 `feat: wire sema import manager c1a surface` (packages/sema/src/TypeCheckExpr/TypeChecker.cj)
b1	MISSING	MergeCJMPExtensions	/root/cj_build/cangjie_compiler/src/Sema/TypeCheckerImpl.h:514	BOOTSTRAP	REMAINING	MISSING exact identifier `MergeCJMPExtensions`: absent in current packages/
b1	MISSING	BuildExtendMap	/root/cj_build/cangjie_compiler/src/Sema/TypeCheckerImpl.h:515	BOOTSTRAP	REMAINING	MISSING exact identifier `BuildExtendMap`: absent in current packages/
b1	MISSING	CheckExtendRules	/root/cj_build/cangjie_compiler/src/Sema/TypeCheckerImpl.h:516	BOOTSTRAP	REMAINING	MISSING exact identifier `CheckExtendRules`: absent in current packages/
b1	MISSING	CheckDefaultParamFuncsEntry	/root/cj_build/cangjie_compiler/src/Sema/TypeCheckerImpl.h:519	BOOTSTRAP	REMAINING	MISSING exact identifier `CheckDefaultParamFuncsEntry`: absent in current packages/
b1	MISSING	CheckDefaultParamFunc	/root/cj_build/cangjie_compiler/src/Sema/TypeCheckerImpl.h:520	BOOTSTRAP	REMAINING	MISSING exact identifier `CheckDefaultParamFunc`: absent in current packages/
b1	MISSING	CheckDefaultParamFunc	/root/cj_build/cangjie_compiler/src/Sema/TypeCheckerImpl.h:521	BOOTSTRAP	REMAINING	MISSING exact identifier `CheckDefaultParamFunc`: absent in current packages/
b1	MISSING	CheckDefaultParamFunc	/root/cj_build/cangjie_compiler/src/Sema/TypeCheckerImpl.h:522	BOOTSTRAP	REMAINING	MISSING exact identifier `CheckDefaultParamFunc`: absent in current packages/
b1	MISSING	CheckDefaultParamFunc	/root/cj_build/cangjie_compiler/src/Sema/TypeCheckerImpl.h:523	BOOTSTRAP	REMAINING	MISSING exact identifier `CheckDefaultParamFunc`: absent in current packages/
b1	MISSING	CheckPrimaryCtorForClassOrStruct	/root/cj_build/cangjie_compiler/src/Sema/TypeCheckerImpl.h:525	BOOTSTRAP	REMAINING	MISSING exact identifier `CheckPrimaryCtorForClassOrStruct`: absent in current packages/
b1	MISSING	CheckReturnAndJump	/root/cj_build/cangjie_compiler/src/Sema/TypeCheckerImpl.h:529	BOOTSTRAP	REMAINING	MISSING exact identifier `CheckReturnAndJump`: absent in current packages/
b1	MISSING	SetEnumEleTy	/root/cj_build/cangjie_compiler/src/Sema/TypeCheckerImpl.h:530	BOOTSTRAP	REMAINING	MISSING exact identifier `SetEnumEleTy`: absent in current packages/
b1	MISSING	SetEnumEleTyHandleFuncDecl	/root/cj_build/cangjie_compiler/src/Sema/TypeCheckerImpl.h:531	BOOTSTRAP	REMAINING	MISSING exact identifier `SetEnumEleTyHandleFuncDecl`: absent in current packages/
b1	MISSING	ReplaceThisTypeInFunc	/root/cj_build/cangjie_compiler/src/Sema/TypeCheckerImpl.h:533	BOOTSTRAP	REMAINING	MISSING exact identifier `ReplaceThisTypeInFunc`: absent in current packages/
b1	MISSING	recorder	/root/cj_build/cangjie_compiler/src/Sema/TypeCheckerImpl.h:549	BOOTSTRAP	UNSURE	"identifier exists but mapping/signature is ambiguous (1 matches); first packages/sema/src/TypeCheckerImpl.cj:159 `try (recorder = ProfileRecorder(""PrepareTypeCheck"", ""WarmupCache"")) {`"
b1	MISSING	TypeCheck	/root/cj_build/cangjie_compiler/src/Sema/TypeCheckerImpl.h:560	BOOTSTRAP	REMAINING	MISSING exact identifier `TypeCheck`: absent in current packages/
b1	MISSING	CheckOverflow	/root/cj_build/cangjie_compiler/src/Sema/TypeCheckerImpl.h:563	BOOTSTRAP	REMAINING	MISSING exact identifier `CheckOverflow`: absent in current packages/
b1	MISSING	GenerateMainInvoke	/root/cj_build/cangjie_compiler/src/Sema/TypeCheckerImpl.h:582	BOOTSTRAP	FIXED	MISSING at audit base; now packages/sema/src/TypeCheckExpr/TypeChecker.cj:1636 `GenerateMainInvoke()` (+1 matches); added by 05250a55 `codegen: align keep type anchors` (packages/sema/src/TypeCheckExpr/TypeChecker.cj)
b1	MISSING	DesugarForInCloseRange	/root/cj_build/cangjie_compiler/src/Sema/TypeCheckerImpl.h:586	BOOTSTRAP	REMAINING	MISSING exact identifier `DesugarForInCloseRange`: absent in current packages/
b1	MISSING	DesugarForInNonCloseRange	/root/cj_build/cangjie_compiler/src/Sema/TypeCheckerImpl.h:587	BOOTSTRAP	REMAINING	MISSING exact identifier `DesugarForInNonCloseRange`: absent in current packages/
b1	MISSING	DesugarForInIter	/root/cj_build/cangjie_compiler/src/Sema/TypeCheckerImpl.h:588	BOOTSTRAP	REMAINING	MISSING exact identifier `DesugarForInIter`: absent in current packages/
b1	MISSING	DesugarForInString	/root/cj_build/cangjie_compiler/src/Sema/TypeCheckerImpl.h:589	BOOTSTRAP	REMAINING	MISSING exact identifier `DesugarForInString`: absent in current packages/
b1	MISSING	ReArrangeForInIterExpr	/root/cj_build/cangjie_compiler/src/Sema/TypeCheckerImpl.h:594	BOOTSTRAP	REMAINING	MISSING exact identifier `ReArrangeForInIterExpr`: absent in current packages/
b1	MISSING	DesugarPerform	/root/cj_build/cangjie_compiler/src/Sema/TypeCheckerImpl.h:608	BOOTSTRAP	REMAINING	MISSING exact identifier `DesugarPerform`: absent in current packages/
b1	MISSING	DesugarResume	/root/cj_build/cangjie_compiler/src/Sema/TypeCheckerImpl.h:609	BOOTSTRAP	REMAINING	MISSING exact identifier `DesugarResume`: absent in current packages/
b1	MISSING	DesugarImmediateResume	/root/cj_build/cangjie_compiler/src/Sema/TypeCheckerImpl.h:610	BOOTSTRAP	REMAINING	MISSING exact identifier `DesugarImmediateResume`: absent in current packages/
b1	MISSING	EncloseTryLambda	/root/cj_build/cangjie_compiler/src/Sema/TypeCheckerImpl.h:620	BOOTSTRAP	REMAINING	MISSING exact identifier `EncloseTryLambda`: absent in current packages/
b1	MISSING	CreateToAny	/root/cj_build/cangjie_compiler/src/Sema/TypeCheckerImpl.h:625	BOOTSTRAP	REMAINING	MISSING exact identifier `CreateToAny`: absent in current packages/
b1	MISSING	DesugarJArrayCtorCall	/root/cj_build/cangjie_compiler/src/Sema/TypeCheckerImpl.h:628	BOOTSTRAP	REMAINING	MISSING exact identifier `DesugarJArrayCtorCall`: absent in current packages/
b1	MISSING	CheckSealedInheritance	/root/cj_build/cangjie_compiler/src/Sema/TypeCheckerImpl.h:666	BOOTSTRAP	REMAINING	MISSING exact identifier `CheckSealedInheritance`: absent in current packages/
b1	MISSING	CheckThreadContextInheritance	/root/cj_build/cangjie_compiler/src/Sema/TypeCheckerImpl.h:667	BOOTSTRAP	REMAINING	MISSING exact identifier `CheckThreadContextInheritance`: absent in current packages/
b1	MISSING	CheckJavaInteropLibImport	/root/cj_build/cangjie_compiler/src/Sema/TypeCheckerImpl.h:668	BOOTSTRAP	REMAINING	MISSING exact identifier `CheckJavaInteropLibImport`: absent in current packages/
b1	MISSING	CheckObjCInteropLibImport	/root/cj_build/cangjie_compiler/src/Sema/TypeCheckerImpl.h:669	BOOTSTRAP	REMAINING	MISSING exact identifier `CheckObjCInteropLibImport`: absent in current packages/
b1	MISSING	CheckClassDecl	/root/cj_build/cangjie_compiler/src/Sema/TypeCheckerImpl.h:670	BOOTSTRAP	REMAINING	MISSING exact identifier `CheckClassDecl`: absent in current packages/
b1	MISSING	CheckInterfaceDecl	/root/cj_build/cangjie_compiler/src/Sema/TypeCheckerImpl.h:671	BOOTSTRAP	REMAINING	MISSING exact identifier `CheckInterfaceDecl`: absent in current packages/
b1	MISSING	CheckStructDecl	/root/cj_build/cangjie_compiler/src/Sema/TypeCheckerImpl.h:672	BOOTSTRAP	REMAINING	MISSING exact identifier `CheckStructDecl`: absent in current packages/
b1	MISSING	BuildImportedEnumConstructorMap	/root/cj_build/cangjie_compiler/src/Sema/TypeCheckerImpl.h:673	BOOTSTRAP	REMAINING	MISSING exact identifier `BuildImportedEnumConstructorMap`: absent in current packages/
b1	MISSING	BuildEnumConstructorMap	/root/cj_build/cangjie_compiler/src/Sema/TypeCheckerImpl.h:674	BOOTSTRAP	REMAINING	MISSING exact identifier `BuildEnumConstructorMap`: absent in current packages/
b1	MISSING	CheckVarWithPatternDecl	/root/cj_build/cangjie_compiler/src/Sema/TypeCheckerImpl.h:678	BOOTSTRAP	REMAINING	MISSING exact identifier `CheckVarWithPatternDecl`: absent in current packages/
b1	MISSING	SynchronizeTypeAndInitializer	/root/cj_build/cangjie_compiler/src/Sema/TypeCheckerImpl.h:680	BOOTSTRAP	REMAINING	MISSING exact identifier `SynchronizeTypeAndInitializer`: absent in current packages/
b1	MISSING	CheckVarDecl	/root/cj_build/cangjie_compiler/src/Sema/TypeCheckerImpl.h:682	BOOTSTRAP	REMAINING	MISSING exact identifier `CheckVarDecl`: absent in current packages/
b1	MISSING	ChkArithmeticExpr	/root/cj_build/cangjie_compiler/src/Sema/TypeCheckerImpl.h:697	BOOTSTRAP	REMAINING	MISSING exact identifier `ChkArithmeticExpr`: absent in current packages/
b1	MISSING	ChkExpoExpr	/root/cj_build/cangjie_compiler/src/Sema/TypeCheckerImpl.h:699	BOOTSTRAP	REMAINING	MISSING exact identifier `ChkExpoExpr`: absent in current packages/
b1	MISSING	ChkExpoExprBase	/root/cj_build/cangjie_compiler/src/Sema/TypeCheckerImpl.h:700	BOOTSTRAP	REMAINING	MISSING exact identifier `ChkExpoExprBase`: absent in current packages/
b1	MISSING	ChkExpoExprExponent	/root/cj_build/cangjie_compiler/src/Sema/TypeCheckerImpl.h:701	BOOTSTRAP	FIXED	MISSING at audit base; now packages/sema/src/TypeCheckExpr/BinaryExpr.cj:657 `private func ChkExpoExprExponent(typeManager: TypeManager, exponent: Expr, exTys: ArrayList<Ty>,` (+2 matches); added by 8c43fd0a `fix: port sema builtin candidate constraints` (packages/sema/src/TypeCheckExpr/BinaryExpr.cj)
b1	MISSING	CheckExponentByBaseTy	/root/cj_build/cangjie_compiler/src/Sema/TypeCheckerImpl.h:702	BOOTSTRAP	FIXED	MISSING at audit base; now packages/sema/src/TypeCheckExpr/BinaryExpr.cj:715 `private func CheckExponentByBaseTy(impl: TypeCheckerImpl, baseTy: Ty, base: Expr, exponent: Expr,` (+1 matches); added by 8c43fd0a `fix: port sema builtin candidate constraints` (packages/sema/src/TypeCheckExpr/BinaryExpr.cj)
b1	MISSING	ChkLogicalExpr	/root/cj_build/cangjie_compiler/src/Sema/TypeCheckerImpl.h:704	BOOTSTRAP	REMAINING	MISSING exact identifier `ChkLogicalExpr`: absent in current packages/
b1	MISSING	ChkRelationalExpr	/root/cj_build/cangjie_compiler/src/Sema/TypeCheckerImpl.h:705	BOOTSTRAP	REMAINING	MISSING exact identifier `ChkRelationalExpr`: absent in current packages/
b1	MISSING	ChkShiftExpr	/root/cj_build/cangjie_compiler/src/Sema/TypeCheckerImpl.h:706	BOOTSTRAP	REMAINING	MISSING exact identifier `ChkShiftExpr`: absent in current packages/
b1	MISSING	IsCoalescingLeftTyValid	/root/cj_build/cangjie_compiler/src/Sema/TypeCheckerImpl.h:708	BOOTSTRAP	FIXED	MISSING at audit base; now packages/sema/src/TypeCheckExpr/BinaryExpr.cj:1091 `private func IsCoalescingLeftTyValid(impl: TypeCheckerImpl, ty: Ty): Bool {` (+2 matches); added by d9bea3b7 `feat: wire sema import manager im2 surface` (packages/sema/src/TypeCheckExpr/BinaryExpr.cj)
b1	MISSING	PickConstaintFromTys	/root/cj_build/cangjie_compiler/src/Sema/TypeCheckerImpl.h:713	BOOTSTRAP	FIXED	MISSING at audit base; now packages/sema/src/TypeCheckerImpl.cj:90 `public func PickConstaintFromTys(tv: GenericsTy, tys: TySet, isUB: Bool): MatchResult {` (+4 matches); added by 8c43fd0a `fix: port sema builtin candidate constraints` (packages/sema/src/TypeCheckerImpl.cj)
b1	MISSING	PerformBasicChecksForSynthesize	/root/cj_build/cangjie_compiler/src/Sema/TypeCheckerImpl.h:716	BOOTSTRAP	REMAINING	MISSING exact identifier `PerformBasicChecksForSynthesize`: absent in current packages/
b1	MISSING	CheckFlowOperandsHaveNamedParam	/root/cj_build/cangjie_compiler/src/Sema/TypeCheckerImpl.h:725	BOOTSTRAP	REMAINING	MISSING exact identifier `CheckFlowOperandsHaveNamedParam`: absent in current packages/
b1	MISSING	DiagnoseForUnaryExpr	/root/cj_build/cangjie_compiler/src/Sema/TypeCheckerImpl.h:727	BOOTSTRAP	REMAINING	MISSING exact identifier `DiagnoseForUnaryExpr`: absent in current packages/
b1	MISSING	DiagnoseForUnaryExprWithTarget	/root/cj_build/cangjie_compiler/src/Sema/TypeCheckerImpl.h:728	BOOTSTRAP	REMAINING	MISSING exact identifier `DiagnoseForUnaryExprWithTarget`: absent in current packages/
b1	MISSING	ChkOperatorFuncIfTyCannotBeInferred	/root/cj_build/cangjie_compiler/src/Sema/TypeCheckerImpl.h:730	BOOTSTRAP	REMAINING	MISSING exact identifier `ChkOperatorFuncIfTyCannotBeInferred`: absent in current packages/
b1	MISSING	TryCheckOperatorOverload	/root/cj_build/cangjie_compiler/src/Sema/TypeCheckerImpl.h:731	BOOTSTRAP	REMAINING	MISSING exact identifier `TryCheckOperatorOverload`: absent in current packages/
b1	MISSING	TrySynthesizeOperatorOverload	/root/cj_build/cangjie_compiler/src/Sema/TypeCheckerImpl.h:732	BOOTSTRAP	REMAINING	MISSING exact identifier `TrySynthesizeOperatorOverload`: absent in current packages/
b1	MISSING	SolveLamExprParamTys	/root/cj_build/cangjie_compiler/src/Sema/TypeCheckerImpl.h:743	BOOTSTRAP	FIXED	MISSING at audit base; now packages/sema/src/TypeCheckExpr/TypeChecker.cj:3492 `private func SolveLamExprParamTys(ctx: ASTContext, le: LambdaExpr): Bool {` (+1 matches); added by c20fac32 `wip: chir ②fix(TypeChecker+254)+Cut1 provider; blocked at deeper pointer-identity` (packages/sema/src/TypeCheckExpr/TypeChecker.cj)
b1	MISSING	ResetLambdaForReinfer	/root/cj_build/cangjie_compiler/src/Sema/TypeCheckerImpl.h:744	BOOTSTRAP	FIXED	MISSING at audit base; now packages/sema/src/TypeCheckExpr/TypeChecker.cj:3336 `private func ResetLambdaForReinfer(ctx: ASTContext, le: LambdaExpr): Unit {` (+1 matches); added by c20fac32 `wip: chir ②fix(TypeChecker+254)+Cut1 provider; blocked at deeper pointer-identity` (packages/sema/src/TypeCheckExpr/TypeChecker.cj)
b1	MISSING	TryInferFromSyntaxInfo	/root/cj_build/cangjie_compiler/src/Sema/TypeCheckerImpl.h:745	BOOTSTRAP	FIXED	MISSING at audit base; now packages/sema/src/TypeCheckExpr/TypeChecker.cj:3412 `private func TryInferFromSyntaxInfo(ctx: ASTContext, le: LambdaExpr): Unit {` (+1 matches); added by c20fac32 `wip: chir ②fix(TypeChecker+254)+Cut1 provider; blocked at deeper pointer-identity` (packages/sema/src/TypeCheckExpr/TypeChecker.cj)
b1	MISSING	ChkLamBody	/root/cj_build/cangjie_compiler/src/Sema/TypeCheckerImpl.h:749	BOOTSTRAP	REMAINING	MISSING exact identifier `ChkLamBody`: absent in current packages/
b1	MISSING	CheckCondition	/root/cj_build/cangjie_compiler/src/Sema/TypeCheckerImpl.h:756	BOOTSTRAP	REMAINING	MISSING exact identifier `CheckCondition`: absent in current packages/
b1	MISSING	CheckBinaryCondition	/root/cj_build/cangjie_compiler/src/Sema/TypeCheckerImpl.h:757	BOOTSTRAP	REMAINING	MISSING exact identifier `CheckBinaryCondition`: absent in current packages/
b1	MISSING	PromoteToCommandTy	/root/cj_build/cangjie_compiler/src/Sema/TypeCheckerImpl.h:761	BOOTSTRAP	REMAINING	MISSING exact identifier `PromoteToCommandTy`: absent in current packages/
b1	MISSING	SynHandler	/root/cj_build/cangjie_compiler/src/Sema/TypeCheckerImpl.h:768	BOOTSTRAP	REMAINING	MISSING exact identifier `SynHandler`: absent in current packages/
b1	MISSING	ChkHandler	/root/cj_build/cangjie_compiler/src/Sema/TypeCheckerImpl.h:773	BOOTSTRAP	REMAINING	MISSING exact identifier `ChkHandler`: absent in current packages/
b1	MISSING	IsAssignable	/root/cj_build/cangjie_compiler/src/Sema/TypeCheckerImpl.h:787	BOOTSTRAP	REMAINING	MISSING exact identifier `IsAssignable`: absent in current packages/
b1	MISSING	CheckReturnInConstructors	/root/cj_build/cangjie_compiler/src/Sema/TypeCheckerImpl.h:806	BOOTSTRAP	REMAINING	MISSING exact identifier `CheckReturnInConstructors`: absent in current packages/
b1	MISSING	SynFuncArg	/root/cj_build/cangjie_compiler/src/Sema/TypeCheckerImpl.h:807	BOOTSTRAP	REMAINING	MISSING exact identifier `SynFuncArg`: absent in current packages/
b1	MISSING	ChkFuncArg	/root/cj_build/cangjie_compiler/src/Sema/TypeCheckerImpl.h:808	BOOTSTRAP	FIXED	MISSING at audit base; now packages/sema/src/TypeCheckExpr/TypeChecker.cj:4750 `let ret = ChkFuncArg(ctx, target, arg)` (+3 matches); added by 4e12b631 `feat: port call inference argument combinations` (packages/sema/src/TypeCheckExpr/TypeChecker.cj)
b1	MISSING	ChkFuncArgWithInout	/root/cj_build/cangjie_compiler/src/Sema/TypeCheckerImpl.h:809	BOOTSTRAP	FIXED	MISSING at audit base; now packages/sema/src/TypeCheckExpr/TypeChecker.cj:4884 `return ChkFuncArgWithInout(ctx, target, arg)` (+1 matches); added by 4e12b631 `feat: port call inference argument combinations` (packages/sema/src/TypeCheckExpr/TypeChecker.cj)
b1	MISSING	ChkInoutFuncArg	/root/cj_build/cangjie_compiler/src/Sema/TypeCheckerImpl.h:810	BOOTSTRAP	FIXED	MISSING at audit base; now packages/sema/src/TypeCheckExpr/TypeChecker.cj:4927 `if (!ChkInoutFuncArg(arg)) {` (+1 matches); added by 4e12b631 `feat: port call inference argument combinations` (packages/sema/src/TypeCheckExpr/TypeChecker.cj)
b1	MISSING	ChkInoutRefExpr	/root/cj_build/cangjie_compiler/src/Sema/TypeCheckerImpl.h:811	BOOTSTRAP	FIXED	MISSING at audit base; now packages/sema/src/TypeCheckExpr/TypeChecker.cj:4944 `return ChkInoutRefExpr((expr as RefExpr).getOrThrow(), isBase: false)` (+2 matches); added by 4e12b631 `feat: port call inference argument combinations` (packages/sema/src/TypeCheckExpr/TypeChecker.cj)
